unique_id,ds,y,trend
H1,0,-0.0374307981491201,0
H1,1,-0.0378097647356731,1
H1,2,-0.0379892778845204,2
H1,3,-0.0380354526033724,3
H1,4,-0.0381004494513132,4
H1,5,-0.0381649857845821,5
H1,6,-0.0381784163691414,6
H1,7,-0.0383706350755632,7
H1,8,-0.0386457238989191,8
H1,9,-0.0389703078004221,9
H1,10,-0.0391619055046999,10
H1,11,-0.0393323727748525,11
H1,12,-0.0395203264965337,12
H1,13,-0.0398344005335762,13
H1,14,-0.0402263590331886,14
H1,15,-0.0404102543068629,15
H1,16,-0.0406906043299019,16
H1,17,-0.041130743982467,17
H1,18,-0.0415201683627843,18
H1,19,-0.0417203878272059,19
H1,20,-0.0418165380990512,20
H1,21,-0.0418646384536403,21
H1,22,-0.0419257572124672,22
H1,23,-0.0419724237523294,23
H1,24,-0.0419948445353276,24
H1,25,-0.0418143892534133,25
H1,26,-0.0415087370443889,26
H1,27,-0.0410819017106475,27
H1,28,-0.0406888431850808,28
H1,29,-0.0404181777274474,29
H1,30,-0.0403758934024207,30
H1,31,-0.0404215241807984,31
H1,32,-0.0404887427487819,32
H1,33,-0.0406768954506044,33
H1,34,-0.0407034446061154,34
H1,35,-0.040651690367962,35
H1,36,-0.040660644407114,36
H1,37,-0.0405915138707491,37
H1,38,-0.040789442349623,38
H1,39,-0.0408228780724258,39
H1,40,-0.0409283499367969,40
H1,41,-0.0410758670055797,41
H1,42,-0.0411640080750164,42
H1,43,-0.0412071693025426,43
H1,44,-0.0412730615218911,44
H1,45,-0.0412297675493602,45
H1,46,-0.0411062028995824,46
H1,47,-0.0411642674141574,47
H1,48,-0.0411705194135612,48
H1,49,-0.040995523255402,49
H1,50,-0.0408626594591847,50
H1,51,-0.0406693203749858,51
H1,52,-0.0407424870618279,52
H1,53,-0.0407512687941782,53
H1,54,-0.0408138354547001,54
H1,55,-0.0406583571436924,55
H1,56,-0.0406833141560616,56
H1,57,-0.0407102293891202,57
H1,58,-0.0407247815624501,58
H1,59,-0.0408618383023494,59
H1,60,-0.0406909580211668,60
H1,61,-0.0407388042752725,61
H1,62,-0.0407111688796245,62
H1,63,-0.0408517927752184,63
H1,64,-0.0409913114261699,64
H1,65,-0.0411072884354287,65
H1,66,-0.0412703795530447,66
H1,67,-0.0412737336802942,67
H1,68,-0.0412140536301812,68
H1,69,-0.041078979924512,69
H1,70,-0.0409901236030872,70
H1,71,-0.0408525605808902,71
H1,72,-0.0408137694171157,72
H1,73,-0.0409970074449965,73
H1,74,-0.0411365344723934,74
H1,75,-0.0410749222905074,75
H1,76,-0.0409770097934213,76
H1,77,-0.040781568780798,77
H1,78,-0.0405367470855538,78
H1,79,-0.0401651857403277,79
H1,80,-0.0397171984496425,80
H1,81,-0.0392476089316322,81
H1,82,-0.0385874064985691,82
H1,83,-0.0381123028235008,83
H1,84,-0.0376750761939898,84
H1,85,-0.0372358392637949,85
H1,86,-0.0367757443558671,86
H1,87,-0.0363714102532102,87
H1,88,-0.0359421821346618,88
H1,89,-0.035482904487672,89
H1,90,-0.0348505352330106,90
H1,91,-0.034164928854979,91
H1,92,-0.0333325964878124,92
H1,93,-0.0325618258665263,93
H1,94,-0.0318804175508863,94
H1,95,-0.0312806097122638,95
H1,96,-0.0305215849473273,96
H1,97,-0.0295832140543782,97
H1,98,-0.0287344489191806,98
H1,99,-0.0279912496848822,99
H1,100,-0.0271309064685037,100
H1,101,-0.0263917214569635,101
H1,102,-0.0255799296296238,102
H1,103,-0.0247490937489229,103
H1,104,-0.0239118231974214,104
H1,105,-0.0231774567897083,105
H1,106,-0.0225110262114753,106
H1,107,-0.0218525021924937,107
H1,108,-0.0211608335238654,108
H1,109,-0.0206597455163716,109
H1,110,-0.0201196180659736,110
H1,111,-0.0194773623976456,111
H1,112,-0.0188632295185601,112
H1,113,-0.0182342006265291,113
H1,114,-0.0175970599925678,114
H1,115,-0.0169822808608949,115
H1,116,-0.0162521385441553,116
H1,117,-0.0155669442400157,117
H1,118,-0.0150050394366642,118
H1,119,-0.0143292545327614,119
H1,120,-0.0135359608137042,120
H1,121,-0.0126487980520669,121
H1,122,-0.0118567091175102,122
H1,123,-0.0109436328637369,123
H1,124,-0.0101989875597413,124
H1,125,-0.00939707209019393,125
H1,126,-0.00858075875516573,126
H1,127,-0.00762802591040448,127
H1,128,-0.00684928405049846,128
H1,129,-0.00620112885140636,129
H1,130,-0.00567833045682863,130
H1,131,-0.00524719869159914,131
H1,132,-0.00474158638226663,132
H1,133,-0.00394890543524375,133
H1,134,-0.00298626075468332,134
H1,135,-0.00212094257898883,135
H1,136,-0.00123284347920727,136
H1,137,-0.000454355413598863,137
H1,138,0.000340161301552493,138
H1,139,0.00130266591878651,139
H1,140,0.00215919338469711,140
H1,141,0.00322886540777331,141
H1,142,0.00414460032791291,142
H1,143,0.00511248263375118,143
H1,144,0.00617390530791316,144
H1,145,0.00713304449066296,145
H1,146,0.00803783392322542,146
H1,147,0.00883970023947227,147
H1,148,0.00964599259022187,148
H1,149,0.0104052711352906,149
H1,150,0.0113504346273417,150
H1,151,0.0122426641724413,151
H1,152,0.012820658424512,152
H1,153,0.0135156500987595,153
H1,154,0.0141915984406397,154
H1,155,0.014774309375053,155
H1,156,0.015283073219973,156
H1,157,0.0158424661183008,157
H1,158,0.0162294985743375,158
H1,159,0.0166528423224142,159
H1,160,0.0170838564701702,160
H1,161,0.0175038799649173,161
H1,162,0.0177944105492398,162
H1,163,0.0180607256956114,163
H1,164,0.018474565161487,164
H1,165,0.0189966386686694,165
H1,166,0.0195973418611069,166
H1,167,0.0198636866785187,167
H1,168,0.0202629222219048,168
H1,169,0.0207024134909266,169
H1,170,0.0209331521572065,170
H1,171,0.0210586067807267,171
H1,172,0.0212242003514746,172
H1,173,0.0216096366339026,173
H1,174,0.0221365755104998,174
H1,175,0.0228095697515389,175
H1,176,0.0237398788118814,176
H1,177,0.0245020885422235,177
H1,178,0.0250807352069334,178
H1,179,0.0258704550275155,179
H1,180,0.0265973454223708,180
