unique_id,ds,RNN,RNN-lo-90,RNN-lo-80,RNN-hi-80,RNN-hi-90
H1,8141,-0.011989689,-0.018499708,-0.0105452305,-0.0041537657,-0.014813447
H1,8142,0.0043726563,0.0002837908,-0.0070763994,0.011716777,0.007659384
H1,8143,0.019347234,0.012798606,0.024069399,0.021107493,0.03130877
H1,8144,0.031823818,0.030170513,0.022751905,0.039595768,0.020593613
H1,8145,-0.024350813,-0.014023176,-0.01004583,-0.0027220752,-0.0045735305
H1,8146,-0.007768226,-0.001876503,-0.009909899,0.004397747,0.002032157
H1,8147,0.009664211,0.020911288,0.017690161,0.028014965,0.027928643
H1,8148,0.0029124715,0.015049242,0.0045278138,0.007054027,0.008810893
H1,8149,0.016571952,0.012197348,0.021797884,0.02604303,0.01824959
H1,8150,0.019713623,0.018975941,0.022702923,0.025334321,0.031512264
H1,8151,0.0074459724,0.01372586,0.011717039,0.018664636,0.014091817
H1,8152,-0.0006072483,-0.00014802173,-0.013528356,0.005894644,0.01009427
H1,8153,0.010522394,0.015607446,0.016786793,0.018859217,0.020360257
H1,8154,0.0046199244,0.015832819,0.015914055,0.011357377,0.012390831
H1,8155,0.0135151185,0.015890997,0.02051016,0.029489318,0.021128237
H1,8156,-0.012181716,-0.0016331472,-0.00010861154,0.0091928085,0.0037870621
H1,8157,0.010561749,0.02210885,-0.0001156294,0.01558928,0.014795275
H1,8158,0.034767978,0.022312047,0.018781934,0.03440119,0.033200495
H1,8159,0.016567344,0.018904282,0.019658528,0.029749824,0.016283311
H1,8160,0.0019297686,-0.0031128244,-0.00023576966,0.0067087263,0.005095287
H1,8161,0.00828413,0.020399313,0.027273113,0.02228318,0.0205706
H1,8162,0.023739386,0.015484743,0.017258162,0.027787376,0.020015579
H1,8163,0.008799339,0.011343331,0.015673714,0.015879236,0.01911138
H1,8164,-0.0003537566,-0.0031166475,0.00019067945,0.012642111,0.0032150666
H1,8165,0.0016102515,0.006745971,-0.0047405725,0.0048775626,0.0030875476
H1,8166,0.018565333,0.019677415,0.022867255,0.02740814,0.0265369
H1,8167,0.023333395,0.02933499,0.021452615,0.04924449,0.033569474
H1,8168,0.010478459,0.010260742,0.008172245,0.015734896,0.011345969
H1,8169,0.009579636,0.010918525,0.0035758107,0.027407492,0.0067465305
H1,8170,0.016158288,0.027543023,0.012262239,0.019292848,0.027699932
H1,8171,0.004967319,0.001460647,0.0073043527,0.025130996,0.008307551
H1,8172,0.021895919,0.026363013,0.01886779,0.024786184,0.03761531
H1,8173,0.025271904,0.013607952,0.04080533,0.03431067,0.026664844
H1,8174,0.017568028,0.021608531,0.017848315,0.02031108,0.030760825
H1,8175,0.040915783,0.031330545,0.03128249,0.040008776,0.043684
H1,8176,0.0028376747,-0.0014312421,0.0027263542,0.003315736,0.0025181563
H1,8177,0.028248299,0.024121337,0.02508264,0.026286587,0.029735742
H1,8178,0.027784936,0.023622882,0.03506409,0.042754073,0.03529196
H1,8179,0.05018841,0.024853287,0.026251918,0.035652097,0.0444815
H1,8180,-0.00096379314,0.0035308537,0.0030597558,0.0073579093,0.0012205808
H1,8181,0.039863545,0.039231144,0.03863878,0.04177286,0.047117542
H1,8182,0.01954744,0.014967772,0.017921153,0.029572917,0.022412838
H1,8183,0.03763936,0.03198965,0.027552746,0.03866495,0.03273495
H1,8184,-0.009240397,-0.0038275358,0.00032345467,0.013009691,0.001272444
H1,8185,0.019822817,0.015187282,0.020241765,0.016941875,0.027086953
H1,8186,0.037876807,0.036903642,0.026527971,0.032826602,0.04489102
H1,8187,0.026756003,0.01565516,0.020029167,0.020615587,0.016502898
H1,8188,0.035477772,0.0369744,0.031501696,0.037173834,0.03622517
H1,8189,0.02873507,0.017347077,0.020433089,0.02635258,0.022036426
H1,8190,0.010982326,0.0069145085,0.01863031,0.019603936,0.013949236
H1,8191,0.025586765,0.02148133,0.028320663,0.02874892,0.026612218
H1,8192,0.031226039,0.035185616,0.020104771,0.034086194,0.034297183
H1,8193,0.016218793,0.017331623,0.017327897,0.020651948,0.024056451
H1,8194,0.024939137,0.027764926,0.02763681,0.032353524,0.031180093
H1,8195,0.035797667,0.043834403,0.044881947,0.05605308,0.04613903
H1,8196,0.029393472,0.028701274,0.029934097,0.03559762,0.029775048
H1,8197,0.051868785,0.050808743,0.05005885,0.05359037,0.053730693
H1,8198,0.044055164,0.052248947,0.04863525,0.08029628,0.054251555
H1,8199,0.04412491,0.043729227,0.04176271,0.043199606,0.04616368
H1,8200,0.026994176,0.024445781,0.02412463,0.029033836,0.021698305
H1,8201,0.027028078,0.03231677,0.00986277,0.018227499,0.027724208
H1,8202,0.034121197,0.028894316,0.01523087,0.031926177,0.019787727
H1,8203,0.027943667,0.031064048,0.03425894,0.042347383,0.039344657
H1,8204,0.01931757,0.017257415,0.013296374,0.044041842,0.010031025
H1,8205,0.03144744,0.034934532,0.03454273,0.040602818,0.040108465
H1,8206,0.04104542,0.029946944,0.04793958,0.048115496,0.042435687
H1,8207,0.02668342,0.021347245,0.02868684,0.03532835,0.02076079
H1,8208,0.0058721397,0.016390707,0.0065261656,0.02578951,0.015441915
H1,8209,0.049570885,0.03403552,0.033601396,0.0458856,0.046015304
H1,8210,0.010938067,0.0072944323,0.006551707,0.023866683,0.017208004
H1,8211,0.018347109,0.017326184,0.010035669,0.025950028,0.018797457
H1,8212,0.051679917,0.040501174,0.037399713,0.04366355,0.053463534
H1,8213,0.03488014,0.03168347,0.03609855,0.04964328,0.023654273
H1,8214,0.01672408,0.016262999,0.0033787042,0.023695167,0.01604897
H1,8215,0.04328283,0.04079309,0.03233291,0.047747396,0.037898976
H1,8216,0.024079423,0.03394396,0.03844451,0.042941183,0.034380753
H1,8217,0.025268065,0.030270247,0.023406783,0.035175048,0.01927441
H1,8218,0.041501738,0.028292743,0.041093867,0.041794155,0.04620511
H1,8219,0.0079859095,0.013666407,0.0046680737,0.014102015,0.007052862
H1,8220,0.05125449,0.037227534,0.04210924,0.040099155,0.046102785
H1,8221,0.029049644,0.028362177,0.0205124,0.034871697,0.0329527
H1,8222,0.04627206,0.03770447,0.05869624,0.061082125,0.050288003
H1,8223,0.007258163,0.0107685495,0.012815476,0.033242717,0.021494444
H1,8224,0.030159732,0.03634808,0.03141541,0.03636927,0.040799133
H1,8225,0.035886467,0.0332647,0.039298594,0.045942638,0.03732445
H1,8226,0.03534674,0.038008645,0.027041176,0.042222388,0.038235802
H1,8227,0.0346145,0.053212993,0.03800225,0.05532893,0.054324746
H1,8228,0.03127724,0.03042271,0.026031591,0.04379458,0.037298594
H1,8229,0.05367303,0.0735447,0.068262845,0.078443915,0.092909545
H1,8230,0.013428286,0.029216103,0.024224132,0.035728313,0.025050731
H1,8231,0.02952949,0.033207536,0.033498615,0.025785774,0.032036968
H1,8232,0.047194507,0.043799605,0.039371487,0.061109822,0.040685963
H1,8233,0.034579013,0.030969003,0.03291388,0.036739994,0.036906563
H1,8234,0.03903349,0.033505175,0.02842077,0.04882012,0.04276325
H1,8235,0.0513434,0.06412374,0.06593314,0.07223127,0.06733043
H1,8236,0.05757804,0.049318198,0.065059476,0.05778237,0.058002714
H1,8237,0.044876922,0.056221023,0.045415215,0.058851708,0.05334769
H1,8238,0.034584545,0.038587462,0.038732555,0.04714922,0.036757674
H1,8239,0.04896897,0.04669166,0.038293842,0.0593369,0.03826213
H1,8240,0.031055368,0.04306178,0.019546457,0.03835825,0.032300405
H1,8241,0.044894643,0.031068916,0.06014385,0.05937816,0.050178
H1,8242,0.05553833,0.048419792,0.048625447,0.064138755,0.06196637
H1,8243,0.035584204,0.03213044,0.030749513,0.0418529,0.035065003
H1,8244,0.022073204,0.013548945,0.031871,0.03334627,0.028840788
H1,8245,0.06597012,0.055523884,0.04908331,0.066633895,0.057664454
H1,8246,0.026472196,0.037765443,0.027850164,0.035861794,0.032668244
H1,8247,0.046716973,0.048279688,0.046657834,0.05018534,0.04990286
H1,8248,0.041114468,0.041709516,0.040572777,0.048454244,0.051229943
H1,8249,0.033585865,0.031968534,0.043741025,0.04080855,0.035374865
H1,8250,0.034284785,0.030543016,0.033271976,0.036711648,0.041184336
H1,8251,0.037051547,0.030563064,0.029617246,0.036382996,0.04165123
H1,8252,0.06331166,0.0668382,0.06799798,0.07356068,0.07738263
H1,8253,0.031191293,0.026922472,0.029378919,0.041275665,0.034672055
H1,8254,0.034222208,0.036505334,0.030718902,0.037257303,0.0332429
H1,8255,0.048033398,0.0451033,0.040204264,0.068505906,0.05320025
H1,8256,0.03983246,0.040542055,0.035052855,0.04486433,0.03744245
H1,8257,0.051276054,0.05313242,0.04471115,0.058432557,0.05676651
H1,8258,0.043065507,0.049419105,0.04473204,0.05817706,0.03999108
H1,8259,0.047023423,0.048638012,0.042156648,0.06623068,0.038971443
H1,8260,0.041721176,0.039472256,0.039346736,0.04715279,0.046877652
H1,8261,0.020772856,0.024473138,0.023873959,0.03720894,0.037535198
H1,8262,0.044993367,0.0389594,0.03958138,0.03660029,0.057029188
H1,8263,0.057588033,0.04620425,0.048537403,0.062868096,0.06427136
H1,8264,0.054271013,0.05237011,0.048378196,0.062329732,0.05255315
H1,8265,0.051013142,0.042512685,0.04813346,0.06503469,0.04866721
H1,8266,0.07067228,0.06178535,0.05721668,0.07430956,0.071285
H1,8267,0.035148002,0.042295992,0.030902086,0.036103692,0.04797447
H1,8268,0.045803685,0.03824611,0.03881844,0.053954277,0.05051032
H1,8269,0.05793282,0.04983431,0.06315269,0.065513484,0.060240317
H1,8270,0.066309705,0.062541716,0.06234776,0.072342664,0.06465638
H1,8271,0.046778716,0.056199957,0.05563707,0.07090448,0.04540649
H1,8272,0.051374625,0.053351637,0.04719892,0.06011346,0.054644037
H1,8273,0.052781932,0.045188203,0.036147982,0.05145216,0.049930945
H1,8274,0.03904213,0.03604491,0.033449613,0.04418939,0.041844863
H1,8275,0.08621245,0.06759732,0.070564486,0.0770057,0.07603442
H1,8276,0.06647709,0.06020193,0.06456124,0.06381657,0.06417039
H1,8277,0.05361966,0.05812681,0.05401778,0.06152145,0.06371008
H1,8278,0.043954168,0.04400869,0.051214047,0.0666885,0.050765928
H1,8279,0.05408175,0.053532403,0.052862696,0.054397553,0.054460563
H1,8280,0.06953148,0.06510977,0.06658164,0.074369594,0.06820533
H1,8281,0.06066244,0.055066776,0.056649983,0.05831777,0.055510696
H1,8282,0.07931447,0.06604472,0.06330551,0.086893596,0.07512279
H1,8283,0.028533094,0.03502431,0.025501214,0.03522694,0.039058466
H1,8284,0.049155146,0.044804353,0.047846906,0.05564438,0.048218183
H1,8285,0.047495853,0.04442244,0.04645639,0.05376469,0.052304275
H1,8286,0.04325451,0.0348416,0.04497756,0.043043036,0.049740266
H1,8287,0.052740242,0.043776073,0.044654135,0.057944417,0.051191676
H1,8288,0.031487294,0.033044543,0.03719604,0.04847138,0.034720346
H1,8289,0.053154875,0.038932998,0.047933012,0.051355224,0.047713738
H1,8290,0.039698273,0.028608663,0.032638133,0.04691081,0.03835458
H1,8291,0.046749745,0.039026204,0.046024114,0.04882171,0.053626753
H1,8292,0.04317192,0.03375335,0.039564162,0.043218672,0.041318092
H1,8293,0.05498242,0.040562347,0.049365427,0.059513558,0.049578015
H1,8294,0.05296692,0.05301067,0.05509129,0.06993124,0.05697552
H1,8295,0.051885292,0.04086386,0.04996366,0.051231872,0.051055394
H1,8296,0.037816796,0.045599382,0.038393836,0.04836308,0.043047424
H1,8297,0.049319543,0.045397826,0.041818697,0.046952125,0.04735201
H1,8298,0.05438265,0.046788722,0.058884222,0.059660494,0.050808605
H1,8299,0.04789422,0.04503992,0.037272036,0.06344416,0.052782875
H1,8300,0.044183735,0.043695897,0.04204929,0.051560357,0.05286262
H1,8301,0.051081512,0.04844409,0.053930387,0.057955965,0.058183733
H1,8302,0.037977956,0.025884958,0.025539882,0.048057992,0.026627462
H1,8303,0.046481222,0.048984688,0.039892305,0.060426764,0.048622295
H1,8304,0.051861677,0.044346057,0.042739965,0.046903487,0.047251772
H1,8305,0.065993786,0.055876076,0.06059631,0.06494432,0.067775905
H1,8306,0.026474616,0.019030323,0.018587846,0.03479908,0.02718884
H1,8307,0.06958655,0.06305449,0.07482534,0.065603904,0.072654635
H1,8308,0.039524354,0.046484403,0.045012992,0.054678604,0.051030293
H1,8309,0.04383414,0.03989207,0.03786129,0.047200404,0.047167335
H1,8310,0.07053335,0.065553896,0.066578045,0.07935644,0.07299885
H1,8311,0.06096725,0.06013298,0.05776413,0.06750343,0.065608285
H1,8312,0.047235366,0.04358969,0.039189838,0.05631174,0.0460365
H1,8313,0.05286856,0.03750481,0.044301257,0.056622393,0.056348253
H1,8314,0.03618706,0.03550923,0.039626844,0.060178015,0.051921654
H1,8315,0.054378003,0.06414838,0.068694375,0.08075952,0.0698425
H1,8316,0.054801464,0.05865141,0.061043125,0.072748184,0.061676964
H1,8317,0.054688618,0.04697905,0.054678164,0.052566253,0.055332106
H1,8318,0.06501014,0.07058401,0.057273336,0.089029334,0.08013568
H1,8319,0.05570579,0.043058544,0.04733913,0.055218734,0.051890828
H1,8320,0.07269334,0.07631941,0.07153737,0.07972295,0.07909531
H1,8321,0.06518898,0.05221117,0.050083306,0.06577952,0.06837584
H1,8322,0.04308797,0.04257938,0.04213988,0.06745214,0.043981235
H1,8323,0.05392302,0.04864372,0.050218772,0.057710305,0.04965921
H1,8324,0.076727614,0.065039426,0.08731014,0.080808505,0.086783156
H1,8325,0.050171703,0.06710938,0.051991068,0.07008946,0.062031582
H1,8326,0.060671523,0.05639704,0.049968388,0.06945323,0.0650221
H1,8327,0.051561676,0.044951525,0.051532097,0.05635317,0.058703627
H1,8328,0.045776617,0.041559868,0.046442572,0.06092922,0.043758478
H1,8329,0.042546596,0.032923106,0.05083955,0.05843523,0.036114633
H1,8330,0.051505636,0.049804132,0.05214225,0.062693596,0.05273662
H1,8331,0.05086986,0.050317377,0.041308843,0.06803624,0.062169
H1,8332,0.05151187,0.053128082,0.05912108,0.068743154,0.05723958
H1,8333,0.037753012,0.04444142,0.035201285,0.055669483,0.04701555
H1,8334,0.034395628,0.035464715,0.03021184,0.047671698,0.0380856
H1,8335,0.08007215,0.07040644,0.078411095,0.07905081,0.08166406
H1,8336,0.04446226,0.038962808,0.050547317,0.061597906,0.04711532
H1,8337,0.080818936,0.06235593,0.06925063,0.089151636,0.080301546
H1,8338,0.04555356,0.046835054,0.041249074,0.06219763,0.04230257
H1,8339,0.03626121,0.056043603,0.04560761,0.074708745,0.05279884
H1,8340,0.06360262,0.0395268,0.020195365,0.007560578,0.049342986
H1,8341,0.04372769,0.055501457,0.05442145,0.072954535,0.050960418
H1,8342,0.047996446,0.046549525,0.044107206,0.055542137,0.05120638
H1,8343,0.06947453,0.05966606,0.061763596,0.07511665,0.07707477
H1,8344,0.0695278,0.05931108,0.077473424,0.07246361,0.06845128
H1,8345,0.07283577,0.06552633,0.07583279,0.07506751,0.079993874
H1,8346,0.076305635,0.07024962,0.06583287,0.065037906,0.06631288
H1,8347,0.08609348,0.07251135,0.084579766,0.107255444,0.09947272
H1,8348,0.06710266,0.045577783,0.059459135,0.06697408,0.057119172
H1,8349,0.058687314,0.060675714,0.069740385,0.086722545,0.06356368
H1,8350,0.062374506,0.05946924,0.054569006,0.07091061,0.067219704
H1,8351,0.03101989,0.014886034,0.018517528,0.04379668,0.029352387
H1,8352,0.03256978,0.022415824,0.029667264,0.031950586,0.031712186
H1,8353,0.08320776,0.08137795,0.088120334,0.090468414,0.07985081
H1,8354,0.050404083,0.04795868,0.053420093,0.05322992,0.052077837
H1,8355,0.06386252,0.067163564,0.06520558,0.07340603,0.06660495
H1,8356,0.05775393,0.046764713,0.06347867,0.063558765,0.063761786
H1,8357,0.04500248,0.04578821,0.038194623,0.05684749,0.051766977
H1,8358,0.03663813,0.03551514,0.04491217,0.047839377,0.037407823
H1,8359,0.04949864,0.050466117,0.05122757,0.06489355,0.057403956
H1,8360,0.0440667,0.03600958,0.04301013,0.050288532,0.045062896
H1,8361,0.06592604,0.05975888,0.07591455,0.07821735,0.07682593
H1,8362,0.0633163,0.051195305,0.06365874,0.07474603,0.07123638
H1,8363,0.054954637,0.047469597,0.04359967,0.06752774,0.06120612
