unique_id,ds,RNN,RNN-lo-90,RNN-lo-80,RNN-hi-80,RNN-hi-90
H1,2050-07-26,0.03180154,0.026532054,0.02608965,0.04072327,0.041209266
H1,2050-07-27,0.019578064,0.012895982,0.016674047,0.02471719,0.023132917
H1,2050-07-28,0.030352201,0.021847937,0.02745468,0.034995716,0.033940557
H1,2050-07-29,0.024188424,0.019573769,0.01978443,0.027905384,0.026447784
H1,2050-07-30,0.02894412,0.023238163,0.025618957,0.034116466,0.034168016
H1,2050-07-31,0.016608326,0.009844553,0.012207639,0.019724566,0.019267445
H1,2050-08-01,0.021943837,0.015736094,0.016959656,0.02273523,0.022101268
H1,2050-08-02,0.013375892,0.0072596814,0.0045275,0.01638145,0.018956218
H1,2050-08-03,0.017132869,0.010847723,0.011331124,0.019744277,0.018517623
H1,2050-08-04,0.014130199,0.01204041,0.010459399,0.020907126,0.02015599
H1,2050-08-05,0.009851132,0.008050688,0.006785127,0.016479783,0.015507346
H1,2050-08-06,0.017850235,0.012446675,0.009430708,0.024220154,0.025235076
H1,2050-08-07,-0.003068965,-0.005584392,-0.0032787519,0.0018249169,0.0007838794
H1,2050-08-08,0.02112506,0.01716978,0.014669048,0.02414352,0.026697712
H1,2050-08-09,0.012825903,0.013634335,0.008036269,0.017200053,0.01851068
H1,2050-08-10,0.027215887,0.020949833,0.01936642,0.034236923,0.03380987
H1,2050-08-11,0.011038058,0.005563457,0.0059631024,0.015386565,0.014349911
H1,2050-08-12,0.02227696,0.014095765,0.016451484,0.025046287,0.024350697
H1,2050-08-13,0.011836788,0.008880869,0.006276485,0.018397974,0.013803866
H1,2050-08-14,0.00585758,0.005551757,0.002241502,0.010578746,0.013247673
H1,2050-08-15,0.002689573,-0.0024083322,-0.004519416,0.0052522607,0.007973024
H1,2050-08-16,0.0143092815,0.0100015085,0.009674208,0.019060194,0.017012909
H1,2050-08-17,0.0128505,0.008923716,0.0060863667,0.017610615,0.018504813
H1,2050-08-18,0.012750208,0.009660269,0.008256993,0.016780142,0.017513989
H1,2050-08-19,0.008046367,0.004804907,0.0047875065,0.010410567,0.013431563
H1,2050-08-20,0.0042627067,0.00053393387,-0.0019857564,0.007899518,0.0064889234
H1,2050-08-21,0.008473643,0.009349001,0.0051467847,0.01298042,0.015603347
H1,2050-08-22,0.011398274,0.008147594,0.00762023,0.016659863,0.015873658
H1,2050-08-23,-0.005004853,-0.00854856,-0.011355375,0.0013040196,-0.0029701274
H1,2050-08-24,0.015210489,0.014167791,0.009386169,0.018697528,0.02073547
H1,2050-08-25,0.0043316134,0.0008969818,0.0009572791,0.0071404264,0.009204046
H1,2050-08-26,0.002411827,-0.0055822916,-0.003279585,0.009648504,0.008768807
H1,2050-08-27,0.0062161232,0.0012646484,-0.0013726053,0.008099151,0.007240821
H1,2050-08-28,0.0012398096,-0.0017669295,-0.003163306,0.005685774,0.010722278
H1,2050-08-29,0.009283682,0.0061098034,0.0075549777,0.01548261,0.017586362
H1,2050-08-30,0.012627721,0.008198288,0.007861107,0.017403146,0.016584123
H1,2050-08-31,0.0023806118,-0.00040555594,-0.0018033106,0.011396968,0.014667399
H1,2050-09-01,0.0053549344,-0.0016702337,0.0010688122,0.011930671,0.009538856
H1,2050-09-02,-0.0065237815,-0.0063880524,-0.012060727,-0.001979751,-0.0023992995
H1,2050-09-03,0.008532402,0.0037626815,0.0038393983,0.009839071,0.013068899
H1,2050-09-04,-0.0014646703,-0.004721413,-0.005160538,0.0044837524,0.0037654196
H1,2050-09-05,-0.010730326,-0.017733594,-0.016316125,-0.009610679,-0.0040623387
H1,2050-09-06,-0.013777412,-0.016986506,-0.021127012,-0.0119586745,-0.007862017
H1,2050-09-07,0.00909348,0.0010838826,0.00023758074,0.013733906,0.014229337
H1,2050-09-08,-0.013219947,-0.015925242,-0.014899958,-0.0073950714,-0.0034891707
H1,2050-09-09,-6.1754836e-06,-0.0054755183,-0.004326945,0.004675218,0.0027638087
H1,2050-09-10,-0.00922819,-0.017519226,-0.014649319,-0.008721211,-0.0077127656
H1,2050-09-11,-0.0026877476,-0.009066034,-0.0037644831,-0.004469005,-0.0004753957
H1,2050-09-12,-0.0026288312,-0.0021611878,-0.0018303776,0.004466708,0.009703824
H1,2050-09-13,-0.0059124692,-0.01087627,-0.007970356,7.0929644e-05,0.0027529038
H1,2050-09-14,-0.004603334,-0.00835114,-0.009142718,-0.00033691037,-0.00041040697
H1,2050-09-15,-0.002599795,-0.0089200195,-0.008790916,0.0016855417,0.005218294
H1,2050-09-16,-0.014914005,-0.016904598,-0.014666297,-0.010562942,-0.0078276
H1,2050-09-17,-0.00038729468,-0.0067983735,-0.0015676247,0.004879509,0.0028431956
H1,2050-09-18,-0.013357058,-0.018581195,-0.02234561,-0.009167162,-0.008685729
H1,2050-09-19,-0.010908351,-0.01648797,-0.017665371,-0.0069718715,-0.0061491323
H1,2050-09-20,-0.013349202,-0.01747529,-0.015912652,-0.010241632,-0.005597404
H1,2050-09-21,-0.015294536,-0.018823309,-0.024178224,-0.008651323,-0.0109122805
H1,2050-09-22,-0.0044874987,-0.01444588,-0.013687041,-0.0004954919,-0.00329004
H1,2050-09-23,-0.012840001,-0.016839167,-0.019712575,-0.010395627,-0.011821668
H1,2050-09-24,-0.01726894,-0.0237919,-0.021774605,-0.015909687,-0.0153628485
H1,2050-09-25,-0.009884956,-0.014844135,-0.01389027,-0.007453546,-0.0057223146
H1,2050-09-26,-0.006813683,-0.011785824,-0.012093828,-0.0050304183,-0.002741934
H1,2050-09-27,-0.026594354,-0.03267468,-0.026387898,-0.01873502,-0.023750423
H1,2050-09-28,-0.0059320126,-0.011835224,-0.009581998,-0.004204344,-0.004872866
H1,2050-09-29,-0.014480184,-0.015839152,-0.01661697,-0.0070004477,-0.008144846
H1,2050-09-30,-0.004942887,-0.015854219,-0.0067051523,-0.00013270334,-0.0040581683
H1,2050-10-01,-0.008001201,-0.014605441,-0.015950479,-0.0029929648,-0.0064842845
H1,2050-10-02,-0.01442378,-0.022853484,-0.028142646,-0.0063616247,-0.011843487
