unique_id,ds,AutoNHITS,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90
H1,30314,0.020435385,0.022856593,0.01721783,0.018247262,0.019579798
H1,30315,0.0646589,0.06741665,0.0566014,0.059098475,0.058226973
H1,30316,-0.01084397,-0.011172123,-0.0132689215,-0.013628207,-0.01274626
H1,30317,-0.081302986,-0.07818599,-0.08190781,-0.07783152,-0.07724557
H1,30318,-0.051810235,-0.05020213,-0.054714296,-0.05351439,-0.053820163
H1,30319,0.032203242,0.03293413,0.031075433,0.030029982,0.030295841
H1,30320,0.048231006,0.04964432,0.04635942,0.05045955,0.046811897
H1,30321,-0.012961969,-0.011984497,-0.0136273205,-0.012328878,-0.014097542
H1,30322,-0.067094624,-0.06874427,-0.06922121,-0.06913518,-0.06855262
H1,30323,-0.053844396,-0.053954363,-0.055077404,-0.053760186,-0.053493112
H1,30324,0.030841906,0.03286033,0.031452253,0.031996142,0.031062333
H1,30325,0.050971773,0.048963584,0.051333368,0.045564666,0.04922283
H1,30326,-0.012445018,-0.012705058,-0.012855497,-0.014122829,-0.012693409
H1,30327,-0.072791934,-0.07233451,-0.07384719,-0.07272608,-0.07236293
H1,30328,-0.054647386,-0.056039978,-0.05499959,-0.058560036,-0.055108055
H1,30329,0.031041903,0.032423154,0.030109718,0.030404884,0.029578429
H1,30330,0.04876359,0.045698673,0.0474075,0.046820857,0.047015056
H1,30331,-0.011427826,-0.015255846,-0.013741542,-0.013669867,-0.01413231
H1,30332,-0.07523149,-0.07660777,-0.07512706,-0.07619366,-0.07901506
H1,30333,-0.05572325,-0.05786546,-0.053699393,-0.05780148,-0.05868521
H1,30334,0.03315138,0.03206936,0.030700717,0.03186533,0.030236969
H1,30335,0.045394614,0.043666795,0.043257862,0.044775404,0.04189232
H1,30336,-0.011648983,-0.015283376,-0.012022555,-0.013214409,-0.014066137
H1,30337,-0.068960264,-0.076700255,-0.0727396,-0.072664216,-0.06939318
H1,30338,-0.05331014,-0.055503607,-0.056870647,-0.0550974,-0.055481456
H1,30339,0.028758988,0.027826332,0.028137907,0.029253982,0.028995477
H1,30340,0.060088266,0.05214248,0.055533007,0.055710007,0.06014113
H1,30341,-0.012195155,-0.012077637,-0.016357897,-0.01148232,-0.012263358
H1,30342,-0.09134287,-0.09038857,-0.08797906,-0.085981905,-0.086216286
