unique_id,ds,RNN-median,RNN-lo-90,RNN-lo-80,RNN-hi-80,RNN-hi-90
H1,8373,-0.054482155,-0.058799826,-0.05643156,-0.05252914,-0.0530122
H1,8374,-0.052942574,-0.06010291,-0.054417484,-0.050615504,-0.048537835
H1,8375,-0.053745493,-0.06054248,-0.056759365,-0.051735327,-0.049246788
H1,8376,-0.05237694,-0.05758755,-0.056016073,-0.050178297,-0.049320474
H1,8377,-0.060296282,-0.0653258,-0.06137123,-0.057965547,-0.057156645
H1,8378,-0.056579642,-0.06383774,-0.061252765,-0.053026646,-0.05220922
H1,8379,-0.0585593,-0.06515526,-0.063996665,-0.05427167,-0.05564317
H1,8380,-0.053374313,-0.059168324,-0.05812121,-0.05466833,-0.050415747
H1,8381,-0.06285515,-0.06578337,-0.06474485,-0.059977807,-0.060288355
H1,8382,-0.06011243,-0.066055775,-0.062166736,-0.054730445,-0.054547213
H1,8383,-0.064897545,-0.07064878,-0.06789247,-0.060928293,-0.056621492
H1,8384,-0.07136853,-0.07500225,-0.07645002,-0.06936766,-0.06873366
H1,8385,-0.07194201,-0.07524605,-0.071475215,-0.06608749,-0.063591525
H1,8386,-0.06577129,-0.06968771,-0.06839064,-0.06356073,-0.060900174
H1,8387,-0.06815143,-0.076050766,-0.07285285,-0.06932346,-0.06688707
H1,8388,-0.064957745,-0.07101795,-0.06799421,-0.062847,-0.06272844
H1,8389,-0.06554552,-0.074579425,-0.07071767,-0.06371771,-0.06409828
H1,8390,-0.07109876,-0.0766345,-0.07505205,-0.069510385,-0.071990505
H1,8391,-0.07596356,-0.079518266,-0.07839902,-0.072554454,-0.07124323
H1,8392,-0.07102646,-0.07538716,-0.073712245,-0.0693305,-0.06717967
H1,8393,-0.07620301,-0.08625221,-0.07988322,-0.07240401,-0.069788575
H1,8394,-0.07691451,-0.08306536,-0.07943939,-0.07424039,-0.07491918
H1,8395,-0.06913582,-0.07519936,-0.07163865,-0.06496945,-0.06543971
H1,8396,-0.07853141,-0.08274037,-0.080190025,-0.07517657,-0.07512279
H1,8397,-0.07641889,-0.085287236,-0.07763555,-0.0752967,-0.07263684
H1,8398,-0.08042554,-0.08365681,-0.081124,-0.07690757,-0.07725867
H1,8399,-0.07766201,-0.084365785,-0.07840961,-0.07731371,-0.074237436
H1,8400,-0.07495891,-0.08229015,-0.080786295,-0.07388012,-0.073092364
H1,8401,-0.07658973,-0.084870294,-0.08146377,-0.0750059,-0.07285406
H1,8402,-0.08738741,-0.09556754,-0.09137955,-0.08772385,-0.08562407
H1,8403,-0.08526289,-0.08981021,-0.08680174,-0.08249796,-0.08232818
H1,8404,-0.085477665,-0.09180675,-0.087428354,-0.08371932,-0.08407342
H1,8405,-0.09144223,-0.09616847,-0.090847,-0.08772848,-0.08585527
H1,8406,-0.08714115,-0.09131352,-0.09224937,-0.08233242,-0.083350725
H1,8407,-0.08713621,-0.095366776,-0.09098748,-0.08451162,-0.08619596
H1,8408,-0.087964185,-0.094346344,-0.08967497,-0.08371898,-0.08213466
H1,8409,-0.08626788,-0.09210684,-0.08834487,-0.08440739,-0.082195625
H1,8410,-0.090470664,-0.097829,-0.09496317,-0.0869962,-0.084730454
H1,8411,-0.09574923,-0.101849414,-0.0992822,-0.09090621,-0.08787089
H1,8412,-0.09238419,-0.09666226,-0.09377511,-0.09013656,-0.088413045
H1,8413,-0.09392863,-0.10043499,-0.09671247,-0.09115247,-0.091297284
H1,8414,-0.09231418,-0.09730589,-0.097003154,-0.08965054,-0.08984535
H1,8415,-0.09243832,-0.09907115,-0.09550349,-0.09111851,-0.09216764
H1,8416,-0.09451769,-0.10335931,-0.09932634,-0.09113171,-0.08876622
H1,8417,-0.09954818,-0.10470126,-0.102263026,-0.097345375,-0.09787546
H1,8418,-0.09847317,-0.10700965,-0.10028457,-0.09737664,-0.0993
H1,8419,-0.09498588,-0.104753576,-0.09948404,-0.093581244,-0.09499399
H1,8420,-0.09499544,-0.10174652,-0.09671183,-0.09264824,-0.09234007
H1,8421,-0.1014773,-0.10870139,-0.10180099,-0.098569185,-0.09806994
H1,8422,-0.09966331,-0.10791743,-0.10440406,-0.098726034,-0.0981734
H1,8423,-0.10312329,-0.10694089,-0.10728304,-0.1010665,-0.09954869
H1,8424,-0.10027707,-0.10892478,-0.10440878,-0.09955599,-0.096095316
H1,8425,-0.10230741,-0.10965443,-0.10492089,-0.099646434,-0.102307886
H1,8426,-0.09932047,-0.10726677,-0.09983047,-0.101071976,-0.09927865
H1,8427,-0.106709704,-0.112051845,-0.109519795,-0.10413711,-0.10259516
H1,8428,-0.102755725,-0.110957265,-0.10682164,-0.101131976,-0.1013831
H1,8429,-0.10225374,-0.10935351,-0.10356949,-0.09830021,-0.09916422
H1,8430,-0.10641343,-0.11124304,-0.10959682,-0.10323246,-0.10251628
H1,8431,-0.10022264,-0.10939951,-0.10520069,-0.100271806,-0.097761735
H1,8432,-0.10785206,-0.11582261,-0.11186716,-0.10421377,-0.10346993
H1,8433,-0.10581676,-0.11312899,-0.1048756,-0.10744019,-0.10051087
H1,8434,-0.100920826,-0.107253395,-0.10363156,-0.10030762,-0.102458194
H1,8435,-0.10517869,-0.11297338,-0.10841741,-0.10316152,-0.1022781
H1,8436,-0.10246361,-0.110227734,-0.10413531,-0.10045726,-0.09941337
H1,8437,-0.10075242,-0.10659393,-0.11023338,-0.096580505,-0.0972799
H1,8438,-0.10203675,-0.111724764,-0.10577795,-0.101973616,-0.101395056
H1,8439,-0.10652832,-0.112592965,-0.109528646,-0.104276225,-0.099547595
H1,8440,-0.104613245,-0.11082925,-0.11117303,-0.097724706,-0.09758163
H1,8441,-0.10625996,-0.115838006,-0.11022866,-0.102751605,-0.10258719
H1,8442,-0.10492587,-0.11171958,-0.105935894,-0.10111716,-0.10255644
H1,8443,-0.10808484,-0.11561866,-0.11344206,-0.10425129,-0.10454581
H1,8444,-0.10762848,-0.11318073,-0.10896422,-0.10607254,-0.10628928
H1,8445,-0.10625607,-0.114275634,-0.10840671,-0.10400787,-0.10355542
H1,8446,-0.1104348,-0.116534635,-0.11512351,-0.10722189,-0.10684914
H1,8447,-0.09832402,-0.10508176,-0.10241029,-0.09809309,-0.0983348
H1,8448,-0.10557406,-0.112842426,-0.108553946,-0.10300089,-0.10336439
H1,8449,-0.110056534,-0.11832845,-0.109495774,-0.10777025,-0.10743954
H1,8450,-0.102141716,-0.10804446,-0.105028,-0.1024839,-0.09944595
H1,8451,-0.10064541,-0.11042607,-0.105811976,-0.10202643,-0.09959916
H1,8452,-0.10495564,-0.11222248,-0.10753329,-0.102018535,-0.10152661
H1,8453,-0.103750005,-0.11066565,-0.108477905,-0.09990498,-0.1013674
H1,8454,-0.100318775,-0.1048731,-0.10343265,-0.09571911,-0.09508596
H1,8455,-0.10303455,-0.11355725,-0.10832055,-0.10161812,-0.09972337
H1,8456,-0.10285392,-0.11049107,-0.10521836,-0.10295821,-0.10189643
H1,8457,-0.103242636,-0.107142255,-0.102590054,-0.09949685,-0.10068949
H1,8458,-0.10251936,-0.11074856,-0.106578216,-0.10151634,-0.10067818
H1,8459,-0.106905036,-0.11501673,-0.11062002,-0.10479401,-0.1032773
H1,8460,-0.102157675,-0.1091999,-0.104831375,-0.10068707,-0.10146197
H1,8461,-0.10350669,-0.11064115,-0.10564629,-0.09896189,-0.10137635
H1,8462,-0.10428219,-0.108984634,-0.10621025,-0.100885175,-0.100232504
H1,8463,-0.10933736,-0.114574,-0.11238554,-0.106194034,-0.10728172
H1,8464,-0.102705605,-0.110102594,-0.105868906,-0.10042894,-0.10123902
H1,8465,-0.10258275,-0.10786155,-0.10792491,-0.09786518,-0.098449245
H1,8466,-0.10378506,-0.110920176,-0.10624256,-0.10176679,-0.10181702
H1,8467,-0.10446877,-0.106880285,-0.10481311,-0.101229265,-0.10043791
H1,8468,-0.10653668,-0.113803804,-0.108382925,-0.10244985,-0.10131576
H1,8469,-0.10977052,-0.11724195,-0.11095239,-0.103312224,-0.10087187
H1,8470,-0.09968808,-0.10681493,-0.10238605,-0.097860865,-0.09768227
H1,8471,-0.099968694,-0.10672523,-0.1010468,-0.09934487,-0.095705636
H1,8472,-0.10042022,-0.10810514,-0.10198739,-0.09545167,-0.09564369
H1,8473,-0.10216402,-0.112109005,-0.108525366,-0.098140806,-0.095994815
H1,8474,-0.108856305,-0.11272852,-0.10802363,-0.10980697,-0.10674721
H1,8475,-0.10087668,-0.107352875,-0.10309145,-0.0988617,-0.09923975
H1,8476,-0.09689818,-0.1038693,-0.102221124,-0.0939874,-0.095100366
H1,8477,-0.10149468,-0.10855207,-0.10480053,-0.09968769,-0.09831312
H1,8478,-0.099031545,-0.106513105,-0.10183776,-0.09699986,-0.099121585
H1,8479,-0.098095305,-0.102492176,-0.100798324,-0.0944832,-0.0951488
H1,8480,-0.10078822,-0.107809916,-0.10477987,-0.09763649,-0.100089274
H1,8481,-0.10067983,-0.10584423,-0.10267695,-0.09818071,-0.1012877
H1,8482,-0.10432194,-0.11184791,-0.108296394,-0.10020967,-0.099599764
H1,8483,-0.10026844,-0.10712306,-0.1009826,-0.09661804,-0.09168881
H1,8484,-0.09338494,-0.10088865,-0.09832939,-0.09059114,-0.090773046
H1,8485,-0.0993369,-0.10573979,-0.102070495,-0.09745778,-0.096845336
H1,8486,-0.08884765,-0.097938895,-0.09086233,-0.09195664,-0.08620871
H1,8487,-0.09897384,-0.10551629,-0.10149658,-0.09229595,-0.08664761
H1,8488,-0.09948243,-0.1060172,-0.102182396,-0.09719088,-0.09560469
H1,8489,-0.095106184,-0.102856465,-0.098901644,-0.09334525,-0.09231835
H1,8490,-0.09528077,-0.10035883,-0.09786181,-0.09314027,-0.09220609
H1,8491,-0.098409854,-0.103710696,-0.10193353,-0.09530856,-0.09431386
H1,8492,-0.09583997,-0.10385449,-0.100157715,-0.09415654,-0.09214479
H1,8493,-0.100228384,-0.10678079,-0.10180614,-0.0974281,-0.09618935
H1,8494,-0.09869172,-0.10502373,-0.10158283,-0.09637238,-0.09822071
H1,8495,-0.095226616,-0.10417636,-0.101343155,-0.09460744,-0.09202509
H1,8496,-0.09456391,-0.100634255,-0.097082436,-0.090149365,-0.085572384
H1,8497,-0.094017565,-0.10024212,-0.09656378,-0.090848945,-0.090557314
H1,8498,-0.09508722,-0.099131025,-0.09730689,-0.08958066,-0.08841235
H1,8499,-0.09019113,-0.10159872,-0.09740461,-0.08830509,-0.08671773
H1,8500,-0.09313293,-0.098947905,-0.09580607,-0.08836257,-0.0909503
H1,8501,-0.09459733,-0.09918633,-0.09872576,-0.09363933,-0.09413274
H1,8502,-0.09856834,-0.10539117,-0.101129144,-0.09383403,-0.09363821
H1,8503,-0.08982274,-0.095956564,-0.09257956,-0.087352395,-0.088355154
H1,8504,-0.09299527,-0.09936507,-0.093209974,-0.08611762,-0.08576169
H1,8505,-0.09063109,-0.10204311,-0.096063025,-0.090311825,-0.08684052
H1,8506,-0.09327046,-0.097776845,-0.0965543,-0.08963218,-0.088846795
H1,8507,-0.08998508,-0.094223216,-0.09199236,-0.08664589,-0.0874276
H1,8508,-0.09309239,-0.09981745,-0.09561643,-0.08958536,-0.09043928
H1,8509,-0.0937992,-0.097211644,-0.09451102,-0.09016643,-0.08865844
H1,8510,-0.094333656,-0.10047094,-0.095795736,-0.08935686,-0.08482584
H1,8511,-0.08716679,-0.093234606,-0.09253777,-0.0820092,-0.079876795
H1,8512,-0.08547399,-0.08996344,-0.08682141,-0.08067684,-0.07988305
H1,8513,-0.090213075,-0.09710881,-0.09539698,-0.085240625,-0.08577392
H1,8514,-0.09062745,-0.097474866,-0.09366885,-0.087632984,-0.08659022
H1,8515,-0.08752521,-0.09294989,-0.09084867,-0.08228833,-0.08100877
H1,8516,-0.089554176,-0.09400958,-0.09025277,-0.085363545,-0.08563693
H1,8517,-0.08935288,-0.09514766,-0.091640726,-0.08679491,-0.08756428
H1,8518,-0.08573989,-0.09409923,-0.088190064,-0.08290633,-0.077307805
H1,8519,-0.083945945,-0.09140546,-0.08420415,-0.080882914,-0.08001642
H1,8520,-0.085471846,-0.09018919,-0.08686839,-0.082121134,-0.08127954
H1,8521,-0.08585405,-0.09053492,-0.087375306,-0.083535306,-0.07941444
H1,8522,-0.08644932,-0.0914519,-0.08705041,-0.0864182,-0.08382095
H1,8523,-0.08579001,-0.093211316,-0.08946639,-0.08345017,-0.07904863
H1,8524,-0.087966695,-0.09221438,-0.08891583,-0.08560778,-0.085059166
H1,8525,-0.08595509,-0.09133896,-0.08775464,-0.08337944,-0.0825175
H1,8526,-0.084915735,-0.089843586,-0.08676547,-0.07963575,-0.07855689
H1,8527,-0.08296069,-0.08787602,-0.085411996,-0.07884323,-0.07532477
H1,8528,-0.081134126,-0.08642222,-0.08483489,-0.07589934,-0.07225723
H1,8529,-0.08593341,-0.09014081,-0.08989158,-0.08088289,-0.078266695
H1,8530,-0.07846537,-0.08278964,-0.081310175,-0.07445432,-0.07477645
H1,8531,-0.082269184,-0.087423764,-0.084747106,-0.08067194,-0.07795972
H1,8532,-0.0780134,-0.084761254,-0.07978583,-0.07616756,-0.07640157
H1,8533,-0.080786586,-0.083838604,-0.07985022,-0.07918248,-0.07835482
H1,8534,-0.07835143,-0.08236675,-0.078137286,-0.07333086,-0.06997423
H1,8535,-0.08365591,-0.089178875,-0.088941954,-0.08142429,-0.077966444
H1,8536,-0.07456135,-0.0783179,-0.07411808,-0.07091439,-0.07030919
H1,8537,-0.08153627,-0.08884688,-0.084786765,-0.07213744,-0.071701825
H1,8538,-0.0819007,-0.0862372,-0.08415302,-0.07996176,-0.07674693
H1,8539,-0.078500494,-0.087117225,-0.08232367,-0.07742331,-0.07599979
H1,8540,-0.07819146,-0.08598162,-0.08252852,-0.07498204,-0.075519755
H1,8541,-0.08445392,-0.091640964,-0.08589312,-0.0819794,-0.078745656
H1,8542,-0.07886192,-0.08318601,-0.08260865,-0.07468469,-0.07598259
H1,8543,-0.0725349,-0.07946673,-0.07384648,-0.072601914,-0.06784154
H1,8544,-0.07597569,-0.08162941,-0.07999144,-0.070698805,-0.07073827
H1,8545,-0.07667019,-0.08074299,-0.07569481,-0.07130277,-0.06785892
H1,8546,-0.07287319,-0.077081494,-0.07469561,-0.06988771,-0.07095139
H1,8547,-0.07495396,-0.07932849,-0.07843409,-0.0706247,-0.06828576
H1,8548,-0.0736119,-0.07990242,-0.072889924,-0.070109904,-0.0675235
H1,8549,-0.07328032,-0.07979833,-0.07964704,-0.07403891,-0.071388125
H1,8550,-0.07919907,-0.086380355,-0.07846107,-0.072324425,-0.06591451
H1,8551,-0.06878868,-0.073910005,-0.07029258,-0.06624652,-0.06475056
H1,8552,-0.072241135,-0.07799341,-0.074454255,-0.065221444,-0.06348255
H1,8553,-0.07343912,-0.080883935,-0.07408639,-0.07486491,-0.06780414
H1,8554,-0.07036756,-0.074602224,-0.07141041,-0.06387713,-0.06122428
H1,8555,-0.075612016,-0.079918556,-0.077565275,-0.07454113,-0.072288394
H1,8556,-0.06702319,-0.07125242,-0.07040975,-0.06652684,-0.060929142
H1,8557,-0.07357125,-0.07758967,-0.07438948,-0.07131313,-0.069376655
H1,8558,-0.06956686,-0.075763166,-0.07249944,-0.06781016,-0.06561346
H1,8559,-0.066843234,-0.07151696,-0.06929199,-0.06565622,-0.06503639
H1,8560,-0.06812112,-0.072997876,-0.070811324,-0.06730104,-0.065986924
H1,8561,-0.06600316,-0.070845686,-0.06763978,-0.062046275,-0.060942315
H1,8562,-0.06633362,-0.07161025,-0.07128398,-0.06567925,-0.06106215
H1,8563,-0.06626709,-0.0703805,-0.069386184,-0.06306687,-0.062352993
H1,8564,-0.0650379,-0.069537565,-0.06765205,-0.06523505,-0.06383955
H1,8565,-0.07721441,-0.08153514,-0.07601331,-0.071868494,-0.072656535
H1,8566,-0.06848814,-0.072457425,-0.07114707,-0.0654708,-0.06180343
H1,8567,-0.066418506,-0.07367087,-0.06909557,-0.06623039,-0.0633382
H1,8568,-0.0667708,-0.07419024,-0.071426935,-0.065104805,-0.059273116
H1,8569,-0.06691073,-0.07337188,-0.06930686,-0.068051174,-0.063335694
H1,8570,-0.06630082,-0.06951098,-0.066343695,-0.06226854,-0.06000167
H1,8571,-0.06509133,-0.07100994,-0.068600655,-0.06531788,-0.062770575
H1,8572,-0.06982881,-0.07403612,-0.06766567,-0.06218958,-0.0637318
H1,8573,-0.06463903,-0.06815448,-0.06755953,-0.060732476,-0.05985578
H1,8574,-0.06713559,-0.070019886,-0.06846398,-0.06704109,-0.061342962
H1,8575,-0.064235516,-0.06647938,-0.06694574,-0.06185674,-0.057688825
H1,8576,-0.07006729,-0.07758683,-0.073240116,-0.06629435,-0.064228386
H1,8577,-0.06429054,-0.0682562,-0.06540771,-0.063163266,-0.06282196
H1,8578,-0.054322965,-0.06518809,-0.058035724,-0.059997752,-0.050917
H1,8579,-0.064163394,-0.07297666,-0.06667866,-0.06585159,-0.064378895
H1,8580,-0.06491959,-0.06653939,-0.06293136,-0.061863862,-0.05865971
H1,8581,-0.06361139,-0.07045123,-0.0672175,-0.06255507,-0.060462862
H1,8582,-0.05816844,-0.06942443,-0.0665041,-0.06143447,-0.053924568
H1,8583,-0.05945637,-0.06703806,-0.064280994,-0.05946701,-0.052926883
H1,8584,-0.06299755,-0.067160696,-0.062534794,-0.059270114,-0.052591443
H1,8585,-0.06958453,-0.07496503,-0.06880199,-0.062213495,-0.058179274
H1,8586,-0.05710891,-0.059985593,-0.059184454,-0.054910168,-0.055275634
H1,8587,-0.05690611,-0.062377326,-0.062318385,-0.056272708,-0.051650107
H1,8588,-0.062193207,-0.06786188,-0.06557675,-0.06103175,-0.058809876
H1,8589,-0.060535975,-0.06439607,-0.059613325,-0.062020645,-0.058635272
H1,8590,-0.064451285,-0.06737668,-0.06648953,-0.06271019,-0.06255419
H1,8591,-0.0631462,-0.0661666,-0.063939966,-0.061133347,-0.058091305
H1,8592,-0.06579716,-0.07323462,-0.0677438,-0.065799765,-0.06403885
H1,8593,-0.05561828,-0.058677666,-0.057018146,-0.054520242,-0.052748524
H1,8594,-0.060625546,-0.06286753,-0.05984094,-0.055122823,-0.052299015
H1,8595,-0.07003549,-0.07485995,-0.0707121,-0.064310215,-0.061011627
H1,8596,-0.059989832,-0.06728249,-0.06311063,-0.055219747,-0.053691134
H1,8597,-0.061398827,-0.065964416,-0.06467549,-0.05740197,-0.054289266
H1,8598,-0.058747,-0.06416949,-0.06277624,-0.05751381,-0.057890393
H1,8599,-0.0585773,-0.06924528,-0.06279443,-0.059068613,-0.05525863
H1,8600,-0.056103252,-0.060847044,-0.05773048,-0.054679334,-0.05200948
H1,8601,-0.064826906,-0.072076604,-0.06664326,-0.057319097,-0.05477962
H1,8602,-0.06241204,-0.06916166,-0.06736451,-0.06327095,-0.06079428
H1,8603,-0.060207397,-0.06781168,-0.0639358,-0.05842022,-0.05544436
H1,8604,-0.06946423,-0.07803658,-0.069649436,-0.064538375,-0.062047392
H1,8605,-0.060563207,-0.066114984,-0.062276974,-0.057237178,-0.057686135
H1,8606,-0.061960846,-0.067197055,-0.06369278,-0.06215047,-0.06040036
H1,8607,-0.06037283,-0.06835167,-0.06277468,-0.057540894,-0.055594668
H1,8608,-0.06358412,-0.06636451,-0.062385976,-0.059269853,-0.056358844
H1,8609,-0.059938215,-0.069789365,-0.06577983,-0.060814306,-0.059303954
H1,8610,-0.06702248,-0.071732596,-0.06424523,-0.06387259,-0.06184932
H1,8611,-0.06366328,-0.06774712,-0.06431701,-0.062461115,-0.05714433
H1,8612,-0.05794076,-0.06443833,-0.060154006,-0.057166874,-0.053196758
H1,8613,-0.06175316,-0.06636961,-0.061589718,-0.057170622,-0.058800884
H1,8614,-0.05531446,-0.05900971,-0.055878773,-0.054066412,-0.050850026
H1,8615,-0.057427466,-0.060924314,-0.059703037,-0.057677276,-0.05861675
H1,8616,-0.053789333,-0.056964412,-0.05534818,-0.049934283,-0.04735305
H1,8617,-0.05947926,-0.06802958,-0.06523405,-0.056676187,-0.055818617
H1,8618,-0.06217383,-0.06251788,-0.06310281,-0.061240427,-0.058015846
H1,8619,-0.054982178,-0.058646135,-0.057926275,-0.053082563,-0.047308132
H1,8620,-0.055596672,-0.060855895,-0.057469033,-0.056486458,-0.05514328
H1,8621,-0.05621682,-0.060388148,-0.05779893,-0.05457066,-0.051278807
H1,8622,-0.057110243,-0.060845748,-0.057688504,-0.052314974,-0.051648207
H1,8623,-0.05847116,-0.06004457,-0.060777284,-0.05707752,-0.055203564
H1,8624,-0.06342075,-0.06619487,-0.06437624,-0.060920566,-0.05751498
H1,8625,-0.059569933,-0.063166186,-0.0615447,-0.057437263,-0.054901242
H1,8626,-0.05542154,-0.05887769,-0.05930133,-0.053771146,-0.054099724
H1,8627,-0.057229407,-0.061524704,-0.05950339,-0.05573646,-0.053069063
H1,8628,-0.059087828,-0.061966248,-0.060282297,-0.059112184,-0.055413045
H1,8629,-0.05570451,-0.061524272,-0.05935671,-0.054114535,-0.050851665
H1,8630,-0.0580424,-0.06204523,-0.06043482,-0.05669427,-0.05485802
H1,8631,-0.05267837,-0.0585609,-0.053765453,-0.052390963,-0.048903763
H1,8632,-0.053932063,-0.062024698,-0.060113557,-0.051059745,-0.045389354
H1,8633,-0.059488647,-0.0616393,-0.058326773,-0.056600243,-0.054076493
H1,8634,-0.05983431,-0.06403587,-0.06048307,-0.05775103,-0.05668734
H1,8635,-0.05754076,-0.061099723,-0.05841548,-0.053957634,-0.05273342
H1,8636,-0.054027542,-0.057378203,-0.05544506,-0.051646754,-0.050108
H1,8637,-0.053431034,-0.059214756,-0.055823907,-0.053952508,-0.04831647
H1,8638,-0.057874635,-0.06086699,-0.057755187,-0.055850647,-0.053934984
H1,8639,-0.059203215,-0.06266482,-0.05963488,-0.05932975,-0.055781513
H1,8640,-0.055726312,-0.063791834,-0.05515959,-0.051450655,-0.04928045
H1,8641,-0.05896557,-0.060913503,-0.060662232,-0.061387546,-0.055580832
H1,8642,-0.06329096,-0.06669546,-0.06521969,-0.060095318,-0.058796987
H1,8643,-0.058247574,-0.063416176,-0.05887793,-0.056214906,-0.0570236
H1,8644,-0.055831455,-0.060003176,-0.056784973,-0.053724557,-0.05180548
H1,8645,-0.057933867,-0.06019962,-0.05841036,-0.05349189,-0.05209568
H1,8646,-0.05437219,-0.061544664,-0.057667278,-0.05233722,-0.051084533
H1,8647,-0.061561488,-0.06858254,-0.065537594,-0.06108831,-0.05937534
H1,8648,-0.05862674,-0.0626907,-0.059709392,-0.055614427,-0.053836375
H1,8649,-0.058532745,-0.06662347,-0.064878024,-0.056022957,-0.055917136
H1,8650,-0.06152129,-0.066632584,-0.06028959,-0.061019585,-0.05819892
H1,8651,-0.059535563,-0.063884884,-0.059971236,-0.05825805,-0.057080775
H1,8652,-0.05852636,-0.06469148,-0.060631186,-0.05742561,-0.05308433
H1,8653,-0.060664013,-0.064771354,-0.0617733,-0.055249512,-0.05479601
H1,8654,-0.05002889,-0.054923862,-0.05463264,-0.053626515,-0.044043228
H1,8655,-0.060592383,-0.06456349,-0.06267569,-0.058599435,-0.05683533
H1,8656,-0.06722959,-0.073861614,-0.07151038,-0.06515254,-0.060889624
H1,8657,-0.0649672,-0.07088543,-0.06723094,-0.062417403,-0.061053567
H1,8658,-0.052368484,-0.059754215,-0.05632844,-0.05126989,-0.047032095
H1,8659,-0.055365406,-0.06550512,-0.060940735,-0.058468804,-0.05420758
H1,8660,-0.06081225,-0.066237375,-0.06511161,-0.060954854,-0.059978127
H1,8661,-0.062309332,-0.06594169,-0.06537333,-0.058825664,-0.05707883
H1,8662,-0.06300846,-0.06676844,-0.066064924,-0.05954113,-0.059316628
H1,8663,-0.06414404,-0.070481606,-0.06402835,-0.064857006,-0.06381632
H1,8664,-0.06260791,-0.066226415,-0.065598376,-0.05833956,-0.05654604
H1,8665,-0.057055168,-0.05720505,-0.05793082,-0.056932464,-0.053919032
H1,8666,-0.06391464,-0.068704806,-0.067085385,-0.06246329,-0.061986424
H1,8667,-0.06709413,-0.07194782,-0.06728278,-0.064243615,-0.062469892
H1,8668,-0.06593604,-0.07151649,-0.06890913,-0.06529043,-0.06267509
H1,8669,-0.06624471,-0.070826426,-0.066376284,-0.0660991,-0.06057688
H1,8670,-0.06466681,-0.07004945,-0.06763677,-0.06332767,-0.06308285
H1,8671,-0.06836961,-0.07014388,-0.06794738,-0.06404242,-0.06377998
H1,8672,-0.06659814,-0.06933963,-0.0680089,-0.06546819,-0.062486127
H1,8673,-0.06470779,-0.07112537,-0.06883069,-0.06199897,-0.060531363
H1,8674,-0.06780995,-0.07042468,-0.06866429,-0.06561273,-0.06246727
H1,8675,-0.06614336,-0.06936583,-0.06829023,-0.06399973,-0.062469944
H1,8676,-0.069566354,-0.072951466,-0.07268712,-0.06825567,-0.06779814
H1,8677,-0.07207257,-0.07982816,-0.07459829,-0.06969956,-0.06868345
H1,8678,-0.072718,-0.079429954,-0.074320205,-0.069368534,-0.06580443
H1,8679,-0.07366047,-0.0783984,-0.07791666,-0.07363018,-0.07310269
H1,8680,-0.07011506,-0.07459386,-0.07287438,-0.064906366,-0.06508251
H1,8681,-0.07150334,-0.080626614,-0.073992506,-0.069170155,-0.0694361
H1,8682,-0.06780944,-0.07349138,-0.06881856,-0.06910802,-0.06589443
H1,8683,-0.070023715,-0.07536746,-0.07346682,-0.06796305,-0.06624311
H1,8684,-0.071921766,-0.07789011,-0.07459535,-0.07235744,-0.06997954
H1,8685,-0.07362773,-0.078505926,-0.07517946,-0.070638165,-0.07098765
H1,8686,-0.070488706,-0.0738509,-0.07512026,-0.06763145,-0.0670284
H1,8687,-0.0755227,-0.079562746,-0.07734765,-0.07391138,-0.069798484
H1,8688,-0.07249172,-0.079652786,-0.073584124,-0.06914082,-0.06640317
H1,8689,-0.06809674,-0.075290404,-0.06998389,-0.06667169,-0.062487453
H1,8690,-0.071162105,-0.07677327,-0.074212685,-0.066544354,-0.06681909
H1,8691,-0.07727013,-0.079541676,-0.07877661,-0.07314328,-0.07129086
H1,8692,-0.07483582,-0.078025855,-0.07688467,-0.071590826,-0.07122722
H1,8693,-0.0739986,-0.07745454,-0.07510491,-0.0675845,-0.070233725
H1,8694,-0.070793614,-0.07480681,-0.07183316,-0.06816684,-0.06553677
H1,8695,-0.06242478,-0.0655907,-0.06545108,-0.062635854,-0.059501298
H1,8696,-0.06932795,-0.07148949,-0.07198414,-0.068729825,-0.066399075
H1,8697,-0.07469558,-0.07820601,-0.07849518,-0.07038891,-0.0699431
H1,8698,-0.06915458,-0.074173026,-0.07007617,-0.06693498,-0.06576012
H1,8699,-0.07007112,-0.072771855,-0.07280473,-0.06987533,-0.06920151
H1,8700,-0.0764273,-0.083071835,-0.07789279,-0.07074727,-0.07024416
H1,8701,-0.075423956,-0.07813817,-0.07847436,-0.074266635,-0.072252996
H1,8702,-0.07411406,-0.07704976,-0.07520374,-0.074545115,-0.069289915
H1,8703,-0.07383117,-0.07836762,-0.07756015,-0.0718122,-0.07071516
H1,8704,-0.06921963,-0.0746895,-0.07091323,-0.069848806,-0.068808585
H1,8705,-0.06817099,-0.07455572,-0.07165554,-0.06752844,-0.0680507
H1,8706,-0.07271652,-0.074741185,-0.070653744,-0.06665066,-0.068541236
H1,8707,-0.06686108,-0.06970569,-0.06616533,-0.06325332,-0.06328823
H1,8708,-0.06760322,-0.072861694,-0.06948717,-0.06785951,-0.06406603
H1,8709,-0.06711229,-0.07106264,-0.067402184,-0.06455032,-0.06246209
H1,8710,-0.07003519,-0.07390153,-0.071510896,-0.066426925,-0.063545875
H1,8711,-0.066403694,-0.06938272,-0.065343,-0.061189167,-0.060520552
H1,8712,-0.07236512,-0.07774167,-0.072856285,-0.0691312,-0.06994519
